,FACT-4db4c41e,FACT-4f749668,FACT-4228020a,FACT-e293e217,FACT-4b200528,FACT-e831084c,CAND-8d000bf3ccc3,CAND-c4ec6332c07f,CAND-e3da6fa71af1,CAND-4440d07f973f,CAND-a4543012b464,CAND-eaddc3f9db4e,CAND-29eb91dbaf60,CAND-d06cab686cef,CAND-9c0424f53fe4,CAND-14d3e787ea4b,CAND-1970782c2adb,CAND-fdbc279fba99,CAND-e2e7f033d97c,CAND-6a6ec8869ddb,CAND-751983843b3f,CAND-bd42540f86e4,VAL-DIV-STEADY-005,CAND-2e4d39a3f50b,CAND-4879b2c6f2bb,CAND-4da841c734ae,CAND-a5ac9cc45ab3,VAL-PE-LOW-020,VAL-WIZ-VALUE1-020,CAND-ab4dc295d8eb,CAND-347a7638d04b,CAND-25028ae0c266,CAND-a016c519e8bd,CAND-6ba459329476,CAND-b1ab2a40225a,VAL-DIV-NOPEG-020,VAL-DIV-HIGH-020,CAND-68cc0a6b40ba,VAL-PB-LOW-020,CAND-3238a5ce80c8,VAL-PEPB-DOUBLE-020,VAL-WIZ-CITICS-020,CAND-091fee38cd01,CAND-65ae80c577c9,CAND-5e3284032a17,VAL-PB-LOWTURN-035,CAND-99873fd0bc17,CAND-bb0b9f37ce93,CAND-9519cb55d6b7,VAL-PE-ZZ500-020,CAND-38cceabf3946,CAND-b1fb7e2246dd,CAND-e8017cc1adc5,CAND-79ae77fb3af7,VAL-DIV-PRETTY50-010,CAND-0319395c57a7,CAND-2b351fd05d5f,CAND-6cb29d4d9ba8,CAND-9c0136ec8f42,CAND-c30a620e114d,CAND-c21459b71a42,CAND-e40a0a1bcda8
CAND-751983843b3f,0.18306882752325437,0.14690803244034067,0.14054710175831842,0.1374429689489629,0.10564295543309443,0.1266671552467744,0.12944823590257296,0.0437269959542516,0.09960342292609178,0.005193089708952949,0.05795954970677431,0.2903824898528124,0.04609630378356444,0.2897852899466073,0.1152826159312436,,,,-0.04552325696362703,0.16015465932875628,1.0,0.21564847247551192,0.5981143968476654,0.26644643198048684,0.8637123124902102,0.26066572870577576,0.3346060705218074,0.04538760225201449,0.8787022771364545,0.4877926460097064,0.6787006067900984,0.29751397576491523,,,0.7091749594579042,0.7642028549125701,0.5350744493954488,-0.001832158293991146,0.06146486001138672,0.3088254384276858,0.6875505954635207,0.3321758446176341,0.2888463932700095,0.7391720648646708,0.34365164213187527,0.4388281118335293,0.15474965470420457,0.7305388570987327,0.6641044201393862,0.8240123434522866,0.69041574660704,0.6727979022838101,-0.0037757411840628422,0.7000675908544445,0.2275569563413425,0.6398433601836198,0.054394792817959066,-0.0030491695567982182,0.06378267542769865,0.2686901469319772,0.27115776249858536,0.2948302454564649
CAND-bd42540f86e4,0.6347481879927878,0.6356378606138366,0.6482110203816829,0.6452784164789905,0.5566326469225221,0.5794325051281762,0.5572370138501757,0.4584828058456042,0.21543418462055516,0.19329726591942487,0.2535609034509359,0.6407982635587087,0.4767322456273478,0.6339432880665268,0.061554259700825946,,,,0.2509841849673674,0.5520127158075288,0.21564847247551192,1.0,0.24221825832978977,0.35749842339503907,0.26182411323428656,0.3762556889178066,0.40898804339605055,-0.08660587921554333,0.2610399482553887,0.192081000071386,0.25755727384688515,0.4246887810413469,,,0.25839753630210127,0.26803061835140785,0.19076376740109377,0.05238565544507671,-0.023549767365235487,0.40301214751382075,0.24275247764186184,0.048700831678319706,-0.020201658033803305,0.24450838717546866,0.38829004127423145,0.06526303475120614,0.5719083491946692,0.25424956324153,0.23251812741157785,0.22232802665222617,0.26850668765369423,0.2448506526606491,-0.023455840689857323,0.2591294751579973,0.3672231674047742,0.21872875320229646,0.2625865807485833,0.11536829499818149,0.016054389401737,0.5920220675239307,0.6019037500405694,0.3122987107023245
VAL-DIV-STEADY-005,0.1385970351489243,0.09099636655554787,0.09945424038282893,0.09581178080713164,0.0650308599099785,0.05965031994941698,0.11650855955825172,0.02022987523264507,0.05638883969074877,0.03161153834141546,-0.018149284809535867,0.2684734038729104,0.026146516238390875,0.26900802042578903,0.05005845632106791,,,,0.13064880940620582,0.1824117146384022,0.5981143968476654,0.24221825832978977,1.0,0.33787855078890444,0.7399045352353766,0.3228353104578155,0.3568042207318145,0.03550088711773836,0.7390892603421986,0.5102362841040882,0.68497069126296,0.40806937035301594,,,0.704299227842344,0.7679023253522088,0.6299321650360202,-0.002658150613454288,0.054526875296543806,0.3701673654492471,0.6763757146756766,0.14097899815659376,0.1253907890211863,0.6823649001408122,0.4433534097697135,0.13439749413047683,0.14001296017822853,0.7229509670347672,0.6743495227997726,0.6109133448724169,0.6890684748361855,0.7535425332341125,-0.005477959397710092,0.7166761389627716,0.31777981347431783,0.6601222624205714,0.047671823553176625,-0.00442382732677165,0.027539541709817372,0.27555404324657085,0.2769996180468077,0.28917569251706954
CAND-2e4d39a3f50b,0.34567186504817166,0.33360853181468375,0.33392884282975355,0.32759322002975866,0.3041855241932691,0.3228975739837435,0.28936741931260335,0.21315217685173904,0.09142428638687354,0.08768937694670388,0.1762716675401088,0.40019168420368134,0.2058709721983029,0.39427629944368786,-0.025231974201276514,,,,0.2246149354460505,0.2735338542761819,0.26644643198048684,0.35749842339503907,0.33787855078890444,1.0,0.3608076797997451,0.30638517731513437,0.28732061672483916,-0.0037774715961226475,0.36830563139968486,0.3482166640320461,0.35611980400943105,0.31097881673954086,,,0.38644304393889434,0.3980509896336699,0.30008333171928275,-0.018225358995746833,-0.006405218225439435,0.270919946105162,0.37093710886414255,-0.13851654661698906,-0.0285656170678825,0.3454627929230226,0.2964892565632801,-0.1291669053065348,0.23114439100804096,0.30901358553894986,0.32369074450923857,0.29094535648465947,0.40537668787615055,0.3260788119905835,0.052961591194234166,0.3679726541655586,0.2544302385018247,0.29229381850501307,0.14539356394442346,-0.0014440947435183315,0.12599232289855097,0.33442386002524493,0.3364456166498861,0.20337722583800733
CAND-4879b2c6f2bb,0.2008152958599935,0.1584653976341033,0.15558720552661812,0.15314801691225,0.1096074140557052,0.12625873573484964,0.1131302401999677,0.0628139293281179,0.09750512472066339,0.01591913244373421,0.0307554105964341,0.3379570262461545,0.046985893962412505,0.3447766650755306,0.08621067001838849,,,,0.03739892618711285,0.21664751671613405,0.8637123124902102,0.26182411323428656,0.7399045352353766,0.3608076797997451,1.0,0.35805790842627605,0.4395753644551706,0.030781513765871897,0.9305856986105426,0.5457368063534379,0.791270145917276,0.4472969528939765,,,0.8238849564252623,0.8842711741120718,0.7020016569137428,-0.0010265478805540653,0.043650155745442294,0.4245312406841432,0.785494795467019,0.23350310291949575,0.1870182879027603,0.8632925452279888,0.45096311690642416,0.3064373983267924,0.18562825271671646,0.8505707806877795,0.8252641901992832,0.8242611633261663,0.8411858612181028,0.8288598929114114,-0.0021155263291017536,0.8443534631002396,0.3226495458580774,0.8062954773811651,0.05065554259163608,-0.0017084323752193868,0.02163098723532757,0.3159542421621828,0.317414715458073,0.33603422741786904
CAND-4da841c734ae,0.486140248611936,0.4331907691055666,0.43226738744085585,0.43291119776562215,0.4293595105696314,0.43349493643170905,0.3464784605101756,0.23848381283007997,0.20092467011169768,0.08922362147115658,0.18381701164795933,0.45445322690495027,0.2024966069058617,0.44678824047794763,0.12209740582861596,,,,0.1412489514030812,0.3138843960386506,0.26066572870577576,0.3762556889178066,0.3228353104578155,0.30638517731513437,0.35805790842627605,1.0,0.8860244135213151,0.010172005040761947,0.3651285311215547,0.2704966998282792,0.36850689338453896,0.7824304280702246,,,0.370569765003624,0.37202326201817376,0.2247972873154452,0.07074753778629166,0.014801367644054694,0.7022637808031466,0.3589669386165195,0.004010563426205646,-0.06106581987427776,0.3347308256204377,0.7913676869669332,0.03204665492734915,0.4379312854067125,0.3657815131229994,0.31363770808883135,0.3270311601349262,0.39562594199886464,0.3436383554460444,-0.024963210544136864,0.36266012525525265,0.7237063532005577,0.27685645883676474,0.11675720395576494,0.24299707117281052,0.3304917990199155,0.21750850977602834,0.21569230493376204,0.15865503473847317
CAND-a5ac9cc45ab3,0.4746858268330671,0.4149928316821766,0.41998935929764114,0.4218061336198734,0.4153259954834082,0.4140740150971969,0.29802753308734914,0.24679938115543892,0.22755968373706992,0.14489023281112076,0.14665203682890562,0.43963099348500767,0.183031259675325,0.4318998669333257,0.1881471294194752,,,,0.16032407487576467,0.32348214705614425,0.3346060705218074,0.40898804339605055,0.3568042207318145,0.28732061672483916,0.4395753644551706,0.8860244135213151,1.0,0.011375542972913105,0.4403745776683297,0.2856678262072859,0.42566341881509434,0.7995194300498316,,,0.42135563352572725,0.44082698415027327,0.3211655722108661,0.05603893225303002,0.016069873662596466,0.7949832876292824,0.4050939636756524,0.021142842688138146,-0.05747441356516843,0.3725763217476124,0.7465707366279655,0.09460018640038961,0.45235236515455307,0.4255115094241964,0.35820115383517526,0.4086828833390622,0.4460016579496194,0.3978435564222429,-0.012407013567128894,0.426380602157549,0.7512233459017775,0.3196194725176745,0.1550575427468999,0.2513128861221363,0.24836210871448688,0.20108635083203727,0.20115637426654442,0.1944033974092177
VAL-PE-LOW-020,-0.032900099136256744,-0.04502908508668539,-0.04432095461616594,-0.03457538252011582,-0.025517645672977363,-0.0059698244232472,0.008194777166121443,-0.11280601844430396,0.007893288337319598,0.007748636649010752,0.03223631484707802,0.024111867064068482,0.029873375510244486,0.02383251565603205,0.0008405381187224892,,,,-0.03169350211080052,-0.0463671479345166,0.04538760225201449,-0.08660587921554333,0.03550088711773836,-0.0037774715961226475,0.030781513765871897,0.010172005040761947,0.011375542972913105,1.0,0.03929850862303731,0.0382894146161834,0.03715457960601498,0.01956867143478792,,,0.03164524145278135,0.04123338714831305,0.12392027619238398,-0.0027233925940183304,0.800840392461149,0.012401868809889824,0.03245946162435269,0.16485315056010283,0.03523278747414031,0.029153076877428734,0.013197555849341465,0.11624629349098334,-0.04579555769013997,0.03257140135672021,0.022183405403457663,0.12419378671286962,0.026104735229206998,0.01998581190210304,-0.00561241111716762,0.017933951819260465,0.013867983740756075,0.018693316376500044,-0.012150077047512989,-0.004440615135415594,0.006396670377979323,0.014210166433869175,0.015839259982507823,-0.007687607514908645
VAL-WIZ-VALUE1-020,0.203860449439393,0.15276315936302232,0.15539847726344586,0.14420315685580767,0.10258473610522308,0.12244685557768724,0.14097114442724756,0.04402959190623516,0.0975142551270852,0.024863122793778215,0.046769093335306246,0.3577981840229893,0.0569163812338848,0.3636037037660684,0.10087668241606015,,,,0.05527878154609521,0.20993943205038243,0.8787022771364545,0.2610399482553887,0.7390892603421986,0.36830563139968486,0.9305856986105426,0.3651285311215547,0.4403745776683297,0.03929850862303731,1.0,0.6879818915148619,0.8747441107375872,0.44787927974752445,,,0.9060509645966474,0.9459558387816716,0.63086130345388,-0.0019008430765814414,0.05284788355552281,0.437267274044411,0.8768795365708597,0.14401683409560734,0.12449349364460055,0.8916167392568723,0.49509731066214474,0.2691241038061665,0.19089168259397962,0.8696988669574225,0.8173673566620517,0.8433951302458449,0.9041918013975696,0.8468442005252107,-0.003917287885128537,0.8725105988832014,0.3386488408426716,0.8081667444208455,0.0429875803080079,-0.0031634782105736652,0.036990018425642236,0.33602168620901335,0.33692107379822617,0.3416860357807438
CAND-ab4dc295d8eb,0.1217199577252834,0.06396656128792431,0.07504776284962485,0.06090891142515346,0.029420853639857976,0.05737623705195867,0.12517101181274531,0.0014884350575689422,0.017701089718749837,0.011903110377349153,0.023855119678047883,0.28219995092776223,0.02023403014732833,0.28752843367378345,0.02246329055158358,,,,0.08979537419783148,0.13787388911536122,0.4877926460097064,0.192081000071386,0.5102362841040882,0.3482166640320461,0.5457368063534379,0.2704966998282792,0.2856678262072859,0.0382894146161834,0.6879818915148619,1.0,0.8383089149599949,0.3895044802277702,,,0.8788001995481538,0.7094494870824678,0.4902478844271982,-0.001500252936496909,0.05304411810025861,0.3309432707888305,0.8843891101234315,-0.01916659686288802,-0.27621684197412916,0.6358378539042621,0.5154077050420535,-0.09729165846416689,0.12904281773741194,0.5858228640565165,0.5281898975987673,0.4873205099510461,0.8387827472115686,0.5389424216044754,-0.003091745302477662,0.667127220600159,0.26046087246878613,0.5414375760765556,-0.007453002686995373,-0.002496796044570169,-0.04627617097099022,0.27277654151772435,0.27181109595843705,0.24658094007773673
CAND-347a7638d04b,0.1718893938570091,0.10515453451813861,0.11324852772374984,0.1036431089350255,0.055656342574791115,0.0888835314676718,0.11806521587222348,0.02413753035775124,0.04493239319277225,0.019447226575367474,0.004899691799269782,0.3473258244210757,0.03349489852520639,0.3526487132905725,0.055814992574297374,,,,0.11116673109917093,0.19598207808119064,0.6787006067900984,0.25755727384688515,0.68497069126296,0.35611980400943105,0.791270145917276,0.36850689338453896,0.42566341881509434,0.03715457960601498,0.8747441107375872,0.8383089149599949,1.0,0.49788721650598267,,,0.9661540332478631,0.8657170226462011,0.5948958258929526,-0.0019196072452472926,0.05336396023375221,0.4456794242394895,0.961943931026686,0.24125548198459465,-0.19872023394960076,0.8243350719154233,0.552586118657913,0.25561539827637614,0.1758787746216816,0.8308269135322096,0.7007223349835301,0.7561969642197374,0.9398300735561989,0.7759778645953261,-0.003955957384728389,0.828847551527423,0.34636399476507224,0.7125855084268041,0.034599088523974954,-0.003194706479464071,-0.035040475107491656,0.33504211432551845,0.3352219777224984,0.30656361699464507
CAND-25028ae0c266,0.38782237440979983,0.3475741146121614,0.3546306352946739,0.35591734426435856,0.32293780651605114,0.33480934858196554,0.20634629823622674,0.2005194923590478,0.23084043230983764,0.13267313002052683,0.08529245617634046,0.4232094402627127,0.21287484257086844,0.4159808482609619,0.06521245006648227,,,,0.15066458989831055,0.3461802780215682,0.29751397576491523,0.4246887810413469,0.40806937035301594,0.31097881673954086,0.4472969528939765,0.7824304280702246,0.7995194300498316,0.01956867143478792,0.44787927974752445,0.3895044802277702,0.49788721650598267,1.0,,,0.48985035033454233,0.4852962345786756,0.37604673803459426,0.010521133405440678,0.028904630077166153,0.8108563627400538,0.4776299387038956,0.014193169350074749,-0.11204517718872471,0.44092190900349815,0.7559104478269976,0.03815896593499002,0.4169139148490023,0.44808327980185425,0.39313422000250753,0.4191280324921419,0.518648050254383,0.4258369313664483,0.006982143585994581,0.4595442491148864,0.8260833859085771,0.39605394628275,0.14084455595890083,0.1289890280356182,0.11184735321765649,0.24895799952180062,0.2506986711108148,0.20936998781897972
CAND-a016c519e8bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAND-6ba459329476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAND-b1ab2a40225a,0.18385861385365113,0.12318126383012729,0.12978678753102227,0.11872039309301477,0.0743590375635326,0.10048841719303085,0.1335703889556677,0.030695113925368167,0.04800740531154577,0.024622522269740914,0.013882165987511236,0.3584762955108923,0.03384841542948255,0.3633009643469697,0.05508274976108909,,,,0.096394327448925,0.19782241992535646,0.7091749594579042,0.25839753630210127,0.704299227842344,0.38644304393889434,0.8238849564252623,0.370569765003624,0.42135563352572725,0.03164524145278135,0.9060509645966474,0.8788001995481538,0.9661540332478631,0.48985035033454233,,,1.0,0.8914608303714727,0.6114246708404258,-0.0021339170891958963,0.04491826988664453,0.44390362058233873,0.9901308852949787,0.10697697425269037,-0.12617310687834696,0.8341251333717037,0.5632440635518637,0.12556729161649952,0.18245334054122675,0.8473808511097678,0.739392358643015,0.7443382006313662,0.9735864089160973,0.7793594629499503,-0.004397610546794506,0.832363515619586,0.3510247324014237,0.7308739757214002,0.02021295515858912,-0.0035513716508269516,-0.0038178165446746547,0.33946775022117764,0.3393877376904364,0.31951026089268836
VAL-DIV-NOPEG-020,0.20392132850826591,0.1480050185414552,0.15531651020170303,0.14054438824961357,0.10310805286034698,0.11885589144366135,0.14211451854387774,0.05005546868239774,0.11208854773741961,0.027085667924942037,0.049235881721110084,0.3614471219025759,0.05774544491173456,0.3674858505914537,0.1086597017713331,,,,0.08658301877965888,0.23502591514681237,0.7642028549125701,0.26803061835140785,0.7679023253522088,0.3980509896336699,0.8842711741120718,0.37202326201817376,0.44082698415027327,0.04123338714831305,0.9459558387816716,0.7094494870824678,0.8657170226462011,0.4852962345786756,,,0.8914608303714727,1.0,0.7534438495972972,-0.0026265099178885676,0.058618857052735424,0.4548832854239705,0.8466615864888248,0.11474835749118982,0.04438317124201326,0.9394998669346608,0.5139229079699027,0.2232319406581921,0.1902255699028349,0.8921660103628797,0.8857037684797419,0.8193042317404455,0.9261244217489678,0.9066374582519683,-0.00541275374504802,0.9435742012518662,0.36157483841671173,0.8812423090775884,0.03882655255763903,-0.004371169297172709,0.008782273570526827,0.32893922784001567,0.3298153792483136,0.3418369892611242
VAL-DIV-HIGH-020,0.10904393316740647,0.07562889571498937,0.08188650335451336,0.07313506137584341,0.04801810244366982,0.05692630489836453,0.07323607339174926,0.05281275346633856,0.10962685313251853,0.03062758677993137,0.03449862647443945,0.22426216523649223,0.033868238312114614,0.22646615629371064,0.0987245169079187,,,,0.07248544884870528,0.17474666440288353,0.5350744493954488,0.19076376740109377,0.6299321650360202,0.30008333171928275,0.7020016569137428,0.2247972873154452,0.3211655722108661,0.12392027619238398,0.63086130345388,0.4902478844271982,0.5948958258929526,0.37604673803459426,,,0.6114246708404258,0.7534438495972972,1.0,-0.0021625549867655474,0.18916521979817827,0.34061550041651856,0.5458038141563882,0.17905103610101833,0.182944481705004,0.6715231349761842,0.338323193958622,0.28176978485962545,0.08460555382945152,0.6939956598527098,0.6771263501293435,0.626781849711302,0.6383922386219144,0.668805835177192,-0.004456627985207618,0.7387681656919691,0.2518127584504086,0.7407090853199697,0.06505026551347619,-0.003521640978398625,-0.02491469218468225,0.21617644620157356,0.2176500934793133,0.21670468233406556
CAND-68cc0a6b40ba,0.04677921909312369,0.06166668271581439,0.06468574293595293,0.06841542187626443,0.05008952787882283,0.07084724360435452,0.03184308970698975,0.029629372098580475,0.002207782500982452,0.019216134966598398,-0.01800563287376829,0.028170038715351176,0.04411441769073493,0.0282349866004301,0.06051338802451731,,,,0.025972275056494694,0.057630746395371434,-0.001832158293991146,0.05238565544507671,-0.002658150613454288,-0.018225358995746833,-0.0010265478805540653,0.07074753778629166,0.05603893225303002,-0.0027233925940183304,-0.0019008430765814414,-0.001500252936496909,-0.0019196072452472926,0.010521133405440678,,,-0.0021339170891958963,-0.0026265099178885676,-0.0021625549867655474,1.0,-0.003772581019839137,-0.1416492230340003,-0.0020044163907944317,-0.001971599947842321,-0.0009230262765758417,-0.0024531990692365745,-0.0054698502283799496,-0.0024095431796965186,0.04553265452056606,-0.0031650196811343783,-0.0030508550184961745,-0.0023790377200672897,-0.002269784522393386,-0.0027909208818626863,-0.0020386363174683406,-0.002320478608445922,0.026109402893085946,-0.002173882748328933,0.005749481550710657,-0.0016463384256435961,-0.0016752399139809062,0.027331138514157693,0.03405657991782806,-0.009465681872349052
VAL-PB-LOW-020,-0.01394067423620234,-0.024802547512674196,-0.023901902535270258,0.0034496879125721883,-0.0046196953509651285,0.008652924751170946,-0.03804561117524546,-0.045708339295840256,0.007968582770106468,0.03992419962082275,0.00866214977907318,0.015838164518369852,0.02197253156615675,0.015260315706648188,-0.0010053956813934446,,,,-0.03164135036087695,-0.011751543836723817,0.06146486001138672,-0.023549767365235487,0.054526875296543806,-0.006405218225439435,0.043650155745442294,0.014801367644054694,0.016069873662596466,0.800840392461149,0.05284788355552281,0.05304411810025861,0.05336396023375221,0.028904630077166153,,,0.04491826988664453,0.058618857052735424,0.18916521979817827,-0.003772581019839137,1.0,0.018050082529615173,0.049032909881407724,0.23288958611619956,0.05275555193638672,0.040775085851659586,0.019355322037733883,0.18664355016142017,-0.03247257777158267,0.04770097269095318,0.031505054648310424,0.12204061339101001,0.03655178217297031,0.028245035906841704,-0.007774595444911531,0.025188066391655457,0.020295709056169918,0.025947026662336836,0.007690731224190706,-0.006500232453246538,0.004786474123479265,-0.005001145968931405,-0.003709645719395439,0.0050783152355948855
CAND-3238a5ce80c8,0.3790228395848717,0.32807722905871634,0.3378234798140294,0.3399798819507043,0.3137643869114158,0.32909865699963337,0.221116073250561,0.20507833946620213,0.22860844510167144,0.14698873644050994,0.05392853729449196,0.3654958619209816,0.18151736673376007,0.3657908519491157,0.12343916566446311,,,,0.13379369991095938,0.2879420147061502,0.3088254384276858,0.40301214751382075,0.3701673654492471,0.270919946105162,0.4245312406841432,0.7022637808031466,0.7949832876292824,0.012401868809889824,0.437267274044411,0.3309432707888305,0.4456794242394895,0.8108563627400538,,,0.44390362058233873,0.4548832854239705,0.34061550041651856,-0.1416492230340003,0.018050082529615173,1.0,0.4296235523633241,0.00463239972838155,-0.08385234098491941,0.3834851995398174,0.6962800056048071,0.06314842221379263,0.3930350902299865,0.406764951186046,0.3685489036183699,0.3996399614778521,0.46493791954475944,0.40418281759480695,0.005753255950279509,0.43221450890052804,0.7246824922319133,0.3459219314809871,0.16557858416317625,0.15114108085957537,0.12411800490582126,0.19128393861765003,0.1919052388703471,0.16844590115351157
VAL-PEPB-DOUBLE-020,0.16241500245373194,0.10149764551173811,0.10808517927830674,0.10034483438282445,0.054207809395639295,0.08420136085090836,0.12411571104836959,0.012574871546470603,0.019554952195678797,0.01592302111437989,0.0018636905046526412,0.34957815992895636,0.020570943065475064,0.3533256437981946,0.0322290918865366,,,,0.09556279393731666,0.18188922172579886,0.6875505954635207,0.24275247764186184,0.6763757146756766,0.37093710886414255,0.785494795467019,0.3589669386165195,0.4050939636756524,0.03245946162435269,0.8768795365708597,0.8843891101234315,0.961943931026686,0.4776299387038956,,,0.9901308852949787,0.8466615864888248,0.5458038141563882,-0.0020044163907944317,0.049032909881407724,0.4296235523633241,1.0,0.1048680254010362,-0.20316242598264295,0.7887638255380143,0.5577732481586036,0.09430322054270357,0.1773350597586839,0.7953759419305592,0.6854365272422352,0.7379253110201667,0.954123067361881,0.7347358143730254,-0.0041307334314693855,0.7826994969351042,0.34392941805601845,0.6693614044171736,0.005891648538653064,-0.002988905665761575,-0.006665885762598642,0.3317625386880153,0.3320728137648157,0.3158912651499727
VAL-WIZ-CITICS-020,0.0020278450295092114,-0.010611558261324318,-0.02028167176446548,0.0069486445158148235,-0.015318723946490202,0.001815333255539356,-0.06237694169460353,0.042078164315091704,0.08097029720337161,-0.004341520665479591,-0.029993025874647816,0.020535445921486973,0.02327550634590851,0.018612977747785225,0.0957897690499258,,,,-0.034576568490782764,0.030169945205833874,0.3321758446176341,0.048700831678319706,0.14097899815659376,-0.13851654661698906,0.23350310291949575,0.004010563426205646,0.021142842688138146,0.16485315056010283,0.14401683409560734,-0.01916659686288802,0.24125548198459465,0.014193169350074749,,,0.10697697425269037,0.11474835749118982,0.17905103610101833,-0.001971599947842321,0.23288958611619956,0.00463239972838155,0.1048680254010362,1.0,-0.09918967428943186,0.20575517701318638,0.000775581084853878,0.8759248368517923,0.009877707743061716,0.2876432182594134,0.19775288242619116,0.3194315643838116,0.06429119812941536,0.25326495731705384,-0.004063104779744759,0.19937133781310856,-0.016822663876998628,0.15846318755838537,0.056948923419761655,-0.003281235338050352,-0.014465857649553687,0.013477836019837604,0.013538956492864528,-0.011509536546709628
CAND-091fee38cd01,0.046825060874819725,0.08788479534819894,0.07882248639689078,0.07509738486716412,0.09614123512718685,0.06529981526716437,0.04444271152068426,0.0694354358773964,0.19196254317873795,0.03493579734976941,0.06656949162600971,-0.04622653322671967,0.07858467921580788,-0.03650040238441251,0.16677476710451236,,,,-0.10580264083758056,0.030840133378035588,0.2888463932700095,-0.020201658033803305,0.1253907890211863,-0.0285656170678825,0.1870182879027603,-0.06106581987427776,-0.05747441356516843,0.03523278747414031,0.12449349364460055,-0.27621684197412916,-0.19872023394960076,-0.11204517718872471,,,-0.12617310687834696,0.04438317124201326,0.182944481705004,-0.0009230262765758417,0.05275555193638672,-0.08385234098491941,-0.20316242598264295,-0.09918967428943186,1.0,0.138317969045512,-0.14340672293087472,0.14685778067599997,-0.05480917091021448,0.11426768961377554,0.15636779014401087,-0.0054446564847125895,-0.15530129046753313,0.10083898370546869,-0.0019021873480416784,0.047163812598181226,-0.08621986461135253,0.24091925239742518,0.07259902680740518,-0.0018286950504246605,0.04291864609803053,-0.042706443023658155,-0.042660804509634866,-0.017108723442929897
CAND-65ae80c577c9,0.20662515180224755,0.16379367956289534,0.16357475468177965,0.1559738505446679,0.12074203678276306,0.13255130715619798,0.1306316215204228,0.06901028030545832,0.16677398366412116,0.011851660261733142,0.044239563513085486,0.33771654523388345,0.0770860487055397,0.34699748940544073,0.1577107014885157,,,,0.06685889330063373,0.25494932108311485,0.7391720648646708,0.24450838717546866,0.6823649001408122,0.3454627929230226,0.8632925452279888,0.3347308256204377,0.3725763217476124,0.029153076877428734,0.8916167392568723,0.6358378539042621,0.8243350719154233,0.44092190900349815,,,0.8341251333717037,0.9394998669346608,0.6715231349761842,-0.0024531990692365745,0.040775085851659586,0.3834851995398174,0.7887638255380143,0.20575517701318638,0.138317969045512,1.0,0.4510731483192769,0.2762734918188229,0.17536555966152173,0.8996895360663641,0.9342070318293317,0.7493757863008758,0.865292414354882,0.9364539591677693,-0.0050555919697547426,0.9357130472272097,0.30896612998691303,0.9434032327698701,0.05827039385005923,-0.004082736706328536,-0.04360665105608259,0.2938555480521039,0.2952605435763361,0.31212436637467056
CAND-5e3284032a17,0.3963207505441374,0.33568762459988283,0.3405875646427717,0.3371061851266604,0.31633913431139754,0.34472241649797764,0.26887098626369677,0.1466398169793965,0.12206825505319822,0.08785099123848797,0.09264963867496238,0.49694904428860265,0.17570456807340382,0.493904283673742,-0.01841827758368502,,,,0.17726678389724448,0.2602777056983581,0.34365164213187527,0.38829004127423145,0.4433534097697135,0.2964892565632801,0.45096311690642416,0.7913676869669332,0.7465707366279655,0.013197555849341465,0.49509731066214474,0.5154077050420535,0.552586118657913,0.7559104478269976,,,0.5632440635518637,0.5139229079699027,0.338323193958622,-0.0054698502283799496,0.019355322037733883,0.6962800056048071,0.5577732481586036,0.000775581084853878,-0.14340672293087472,0.4510731483192769,1.0,-9.767073760877852e-05,0.36387039261202325,0.45561432187316714,0.4040398683145467,0.40970616560574563,0.5716102591550075,0.4351565065859234,0.008971183637114511,0.48927824338738024,0.6170998400201696,0.3894019607514741,0.07170287237204927,0.10739943897432035,0.1901334558858713,0.2908916496076599,0.28897425149609274,0.1990854444279198
VAL-PB-LOWTURN-035,0.044019496552061214,0.030376657485253606,0.027307753330561742,0.04166518995891288,0.019604597641688096,0.03798260692908502,-0.03105167221883693,0.06525186430153385,0.1415240183573038,0.015701986062974536,0.0072845894184167875,0.04249575937200852,0.06322993363721567,0.04709512631816141,0.1515484992520991,,,,-0.034559360711881947,0.047769211234277444,0.4388281118335293,0.06526303475120614,0.13439749413047683,-0.1291669053065348,0.3064373983267924,0.03204665492734915,0.09460018640038961,0.11624629349098334,0.2691241038061665,-0.09729165846416689,0.25561539827637614,0.03815896593499002,,,0.12556729161649952,0.2232319406581921,0.28176978485962545,-0.0024095431796965186,0.18664355016142017,0.06314842221379263,0.09430322054270357,0.8759248368517923,0.14685778067599997,0.2762734918188229,-9.767073760877852e-05,1.0,0.014818886902594102,0.3994544624848677,0.2499201420285224,0.40937803480513507,0.09345993596305502,0.3108823429268387,-0.00496562521273167,0.2665922691374981,0.016346648525068463,0.2614633502252578,0.07830023427807922,-0.004010082389396931,0.0472549653889309,0.033204213967164484,0.03323542666181399,-0.013838258782033487
