399281.SZ	电子50	SZSE	深圳证券交易所	主题指数	2012-12-31	1000.0	2020-05-08	399281	0.0
399282.SZ	大数据50	SZSE	深圳证券交易所	主题指数	2012-12-31	1000.0	2020-02-18	399282	0.0
399283.SZ	机器人50	SZSE	深圳证券交易所	主题指数	2012-12-31	1000.0	2020-02-18	399283	0.0
399284.SZ	AI 50	SZSE	深圳证券交易所	主题指数	2012-12-31	1000.0	2020-02-18	399284	0.0
399285.SZ	物联网50	SZSE	深圳证券交易所	主题指数	2012-12-31	1000.0	2020-02-18	399285	0.0
399286.SZ	区块链50	SZSE	深圳证券交易所	主题指数	2012-12-31	1000.0	2019-12-24	399286	0.0
399291.SZ	创精选88	SZSE	深圳证券交易所	策略指数	2012-12-31	1000.0	2019-11-06	399291	0.0
399292.SZ	民企发展	SZSE	深圳证券交易所	主题指数	2014-06-30	1000.0	2019-03-05	399292	0.0
399293.SZ	创业大盘	SZSE	深圳证券交易所	规模指数	2012-12-31	1000.0	2019-04-18	399293	0.0
399294.SZ	中小创Q	SZSE	深圳证券交易所	策略指数	2002-12-31	1000.0	2019-06-06	399294	0.0
399295.SZ	创价值	SZSE	深圳证券交易所	主题指数	2012-12-31	1000.0	2019-01-23	399295	0.0
399296.SZ	创成长	SZSE	深圳证券交易所	主题指数	2012-12-31	1000.0	2019-01-23	399296	0.0
399297.SZ	新浪100	SZSE	深圳证券交易所	主题指数	2013-12-31	1000.0	2017-12-22	399297	0.0
399300.SZ	沪深300	SZSE	中证指数有限公司	规模指数	2004-12-31	1000.0	2005-04-08	399300	0.0
399303.SZ	国证2000	SZSE	深圳证券交易所	规模指数	2009-12-31	3326.4448	2014-03-28	399303	0.0
399310.SZ	国证A50	SZSE	深圳证券交易所	规模指数	2002-12-31	1000.0	2005-09-05	399310	0.0
399311.SZ	国证1000	SZSE	深圳证券交易所	规模指数	2002-12-31	1000.0	2005-02-03	399311	0.0
399312.SZ	国证300	SZSE	深圳证券交易所	规模指数	2002-12-31	1000.0	2005-02-03	399312	0.0
399313.SZ	巨潮100	SZSE	巨潮公司	规模指数	2002-12-31	1000.0	2005-02-03	399313	0.0
399314.SZ	巨潮大盘	SZSE	巨潮公司	规模指数	2002-12-31	1000.0	2005-02-03	399314	0.0
399315.SZ	巨潮中盘	SZSE	巨潮公司	规模指数	2002-12-31	1000.0	2005-02-03	399315	0.0
399316.SZ	巨潮小盘	SZSE	巨潮公司	规模指数	2002-12-31	1000.0	2005-02-03	399316	0.0
399317.SZ	国证A指	SZSE	深圳证券交易所	综合指数	2002-12-31	1000.0	2005-02-03	399317	0.0
399318.SZ	国证B指	SZSE	深圳证券交易所	综合指数	2002-12-31	1000.0	2005-02-03	399318	0.0
399319.SZ	资源优势	SZSE	深圳证券交易所	主题指数	2004-12-31	1000.0	2005-01-04	399319	0.0
399320.SZ	国证服务	SZSE	深圳证券交易所	主题指数	2004-12-31	1000.0	2005-01-04	399320	0.0
399321.SZ	国证红利	SZSE	深圳证券交易所	主题指数	2004-12-31	1000.0	2005-01-04	399321	0.0
399322.SZ	国证治理	SZSE	深圳证券交易所	主题指数	2002-12-31	1000.0	2005-12-12	399322	0.0
399324.SZ	深证红利	SZSE	深圳证券交易所	主题指数	2002-12-31	1000.0	2006-01-24	399324	0.0
399326.SZ	成长40	SZSE	深圳证券交易所	主题指数	2002-12-31	1000.0	2006-01-24	399326	0.0
399328.SZ	深证治理	SZSE	深圳证券交易所	主题指数	2002-12-31	1000.0	2006-01-24	399328	0.0
399330.SZ	深证100	SZSE	深圳证券交易所	规模指数	2002-12-31	1000.0	2006-01-24	399330	0.0
399333.SZ	中小100R	SZSE	深圳证券交易所	规模指数	2005-06-07	1000.0	2006-12-27	399333	0.0
399335.SZ	深证央企	SZSE	深圳证券交易所	主题指数	2004-12-31	1000.0	2009-08-03	399335	0.0
399337.SZ	深证民营	SZSE	深圳证券交易所	主题指数	2004-12-31	1000.0	2009-08-03	399337	0.0
399339.SZ	深证科技	SZSE	深圳证券交易所	主题指数	2004-12-31	1000.0	2009-08-03	399339	0.0
399341.SZ	深证责任	SZSE	深圳证券交易所	主题指数	2009-06-30	1000.0	2009-08-03	399341	0.0
399344.SZ	深证300R	SZSE	深圳证券交易所	规模指数	2004-12-31	1000.0	2009-11-04	399344	0.0
399346.SZ	深证成长	SZSE	深圳证券交易所	风格指数	2004-12-31	1000.0	2009-11-04	399346	0.0
399348.SZ	深证价值	SZSE	深圳证券交易所	风格指数	2004-12-31	1000.0	2009-11-04	399348	0.0
399350.SZ	皖江30	SZSE	深圳证券交易所	主题指数	2010-06-30	1000.0	2012-12-18	399350	0.0
399351.SZ	创新示范	SZSE	深圳证券交易所	主题指数	2004-08-31	864.38	2004-09-01	399351	0.0
399352.SZ	深企综指	SZSE	深圳证券交易所	主题指数	2004-08-31	864.38	2005-02-03	399352	0.0
399353.SZ	国证物流	SZSE	深圳证券交易所	主题指数	2002-12-31	1000.0	2005-03-01	399353	0.0
399354.SZ	分析师指数	SZSE	深圳证券交易所	策略指数	2006-04-28	1231.15	2006-11-25	399354	0.0
399355.SZ	CBN长江	SZSE	深圳证券交易所	主题指数	2002-12-31	1000.0	2007-07-02	399355	0.0
399356.SZ	CBN珠江	SZSE	深圳证券交易所	主题指数	2002-12-31	1000.0	2007-07-02	399356	0.0
399357.SZ	CBN渤海	SZSE	深圳证券交易所	主题指数	2002-12-31	1000.0	2007-07-02	399357	0.0
399358.SZ	国证环保	SZSE	深圳证券交易所	主题指数	2002-12-31	1000.0	2008-01-02	399358	0.0
399359.SZ	国证基建	SZSE	深圳证券交易所	主题指数	2004-12-31	1000.0	2009-08-03	399359	0.0
399360.SZ	新硬件	SZSE	深圳证券交易所	主题指数	2004-12-31	1000.0	2009-08-03	399360	0.0
399361.SZ	在线消费	SZSE	深圳证券交易所	主题指数	2004-12-31	1000.0	2009-08-03	399361	0.0
399362.SZ	民企100	SZSE	深圳证券交易所	主题指数	2004-12-31	1000.0	2009-08-03	399362	0.0
399363.SZ	国证算力	SZSE	深圳证券交易所	主题指数	2004-12-31	1000.0	2009-08-03	399363	0.0
399364.SZ	消费100	SZSE	深圳证券交易所	主题指数	2004-12-31	1000.0	2009-08-03	399364	0.0
399365.SZ	国证粮食	SZSE	深圳证券交易所	主题指数	2004-12-31	1000.0	2009-11-04	399365	0.0
399366.SZ	能源金属	SZSE	深圳证券交易所	主题指数	2004-12-31	1000.0	2009-11-04	399366	0.0
399367.SZ	1000地产	SZSE	深圳证券交易所	一级行业指数	2004-12-31	1000.0	2009-11-04	399367	0.0
399368.SZ	国证军工	SZSE	深圳证券交易所	主题指数	2004-12-31	1000.0	2009-11-04	399368	0.0
399369.SZ	国证责任	SZSE	深圳证券交易所	主题指数	2009-06-30	1000.0	2009-11-04	399369	0.0
399370.SZ	国证成长	SZSE	深圳证券交易所	风格指数	2002-12-31	1000.0	2010-01-04	399370	0.0
399371.SZ	国证价值	SZSE	深圳证券交易所	风格指数	2002-12-31	1000.0	2010-01-04	399371	0.0
399372.SZ	大盘成长	SZSE	巨潮公司	风格指数	2002-12-31	1000.0	2010-01-04	399372	0.0
399373.SZ	大盘价值	SZSE	巨潮公司	风格指数	2002-12-31	1000.0	2010-01-04	399373	0.0
399374.SZ	中盘成长	SZSE	巨潮公司	风格指数	2002-12-31	1000.0	2010-01-04	399374	0.0
399375.SZ	中盘价值	SZSE	巨潮公司	风格指数	2002-12-31	1000.0	2010-01-04	399375	0.0
399376.SZ	小盘成长	SZSE	巨潮公司	风格指数	2002-12-31	1000.0	2010-01-04	399376	0.0
399377.SZ	小盘价值	SZSE	巨潮公司	风格指数	2002-12-31	1000.0	2010-01-04	399377	0.0
399378.SZ	ESG 300	SZSE	深圳证券交易所	主题指数	2010-06-30	1000.0	2010-09-20	399378	0.0
399381.SZ	1000能源	SZSE	深圳证券交易所	一级行业指数	2002-12-31	1000.0	2011-12-02	399381	0.0
399382.SZ	1000材料	SZSE	深圳证券交易所	一级行业指数	2002-12-31	1000.0	2011-12-02	399382	0.0
399383.SZ	1000工业	SZSE	深圳证券交易所	一级行业指数	2002-12-31	1000.0	2011-12-02	399383	0.0
399384.SZ	1000可选	SZSE	深圳证券交易所	一级行业指数	2002-12-31	1000.0	2011-12-02	399384	0.0
399385.SZ	1000消费	SZSE	深圳证券交易所	一级行业指数	2002-12-31	1000.0	2011-12-02	399385	0.0
399386.SZ	1000医药	SZSE	深圳证券交易所	一级行业指数	2002-12-31	1000.0	2011-12-02	399386	0.0
399387.SZ	1000金融	SZSE	深圳证券交易所	一级行业指数	2002-12-31	1000.0	2011-12-02	399387	0.0
399388.SZ	1000信息	SZSE	深圳证券交易所	一级行业指数	2002-12-31	1000.0	2011-12-02	399388	0.0
399389.SZ	国证通信	SZSE	深圳证券交易所	主题指数	2002-12-31	1000.0	2011-12-02	399389	0.0
399390.SZ	1000公用	SZSE	深圳证券交易所	一级行业指数	2002-12-31	1000.0	2011-12-02	399390	0.0
399391.SZ	投资时钟	SZSE	深圳证券交易所	策略指数	2006-12-29	1000.0	2012-03-26	399391	0.0
399392.SZ	国证新兴	SZSE	深圳证券交易所	主题指数	2009-06-30	1000.0	2012-03-28	399392	0.0
399393.SZ	国证地产	SZSE	深圳证券交易所	主题指数	2004-12-31	1000.0	2012-08-20	399393	0.0
399394.SZ	国证医药	SZSE	深圳证券交易所	主题指数	2004-12-31	1000.0	2012-10-29	399394	0.0
399395.SZ	国证有色	SZSE	深圳证券交易所	主题指数	2004-12-31	1000.0	2012-10-29	399395	0.0
399396.SZ	国证食品	SZSE	深圳证券交易所	主题指数	2004-12-31	1000.0	2012-10-29	399396	0.0
399397.SZ	国证文化	SZSE	深圳证券交易所	主题指数	2009-06-30	1000.0	2012-11-09	399397	0.0
399398.SZ	绩效指数	SZSE	深圳证券交易所	策略指数	2002-12-31	1000.0	2012-11-19	399398	0.0
399399.SZ	中经GDP	SZSE	深圳证券交易所	主题指数	2005-06-30	1000.0	2012-11-23	399399	0.0
399400.SZ	大中盘	SZSE	巨潮公司	规模指数	2002-12-31	1000.0	2013-03-20	399400	0.0
399401.SZ	中小盘	SZSE	巨潮公司	规模指数	2002-12-31	1000.0	2013-03-20	399401	0.0
399402.SZ	周期100	SZSE	深圳证券交易所	主题指数	2004-12-31	1000.0	2013-10-28	399402	0.0
399403.SZ	防御100	SZSE	深圳证券交易所	主题指数	2004-12-31	1000.0	2013-10-28	399403	0.0
399405.SZ	大盘高贝	SZSE	巨潮公司	策略指数	2004-12-31	1000.0	2013-12-05	399405	0.0
399406.SZ	中盘低波	SZSE	巨潮公司	策略指数	2004-12-31	1000.0	2013-12-05	399406	0.0
399407.SZ	中盘高贝	SZSE	巨潮公司	策略指数	2004-12-31	1000.0	2013-12-05	399407	0.0
399408.SZ	小盘低波	SZSE	巨潮公司	策略指数	2004-12-31	1000.0	2013-12-05	399408	0.0
399409.SZ	小盘高贝	SZSE	巨潮公司	策略指数	2004-12-31	1000.0	2013-12-05	399409	0.0
399410.SZ	苏州率先	SZSE	深圳证券交易所	主题指数	2011-12-30	1000.0	2013-12-12	399410	0.0
399411.SZ	红利100	SZSE	深圳证券交易所	策略指数	2008-12-31	1000.0	2014-04-10	399411	0.0
399412.SZ	国证新能	SZSE	深圳证券交易所	主题指数	2010-06-30	1000.0	2014-05-16	399412	0.0
399415.SZ	I100	SZSE	深圳证券交易所	主题指数	2010-01-29	1000.0	2014-09-12	399415	0.0
399416.SZ	I300	SZSE	深圳证券交易所	主题指数	2010-01-29	1000.0	2014-09-12	399416	0.0
399417.SZ	新能源车	SZSE	深圳证券交易所	主题指数	2010-06-30	1000.0	2014-09-24	399417	0.0
399418.SZ	数据要素	SZSE	深圳证券交易所	主题指数	2008-12-31	1000.0	2014-11-21	399418	0.0
399419.SZ	国证高铁	SZSE	深圳证券交易所	主题指数	2010-06-30	1000.0	2014-12-10	399419	0.0
399420.SZ	国证保证	SZSE	深圳证券交易所	主题指数	2010-06-30	1000.0	2014-12-10	399420	0.0
399422.SZ	中关村A	SZSE	深圳证券交易所	主题指数	2008-12-31	1000.0	2016-12-21	399422	0.0
399423.SZ	中关村50	SZSE	深圳证券交易所	主题指数	2008-12-31	1000.0	2015-02-05	399423	0.0
399428.SZ	国证定增	SZSE	深圳证券交易所	主题指数	2012-12-31	1000.0	2015-02-17	399428	0.0
399429.SZ	新丝路	SZSE	深圳证券交易所	主题指数	2011-12-30	1000.0	2015-01-08	399429	0.0
399431.SZ	国证银行	SZSE	深圳证券交易所	二级行业指数	2002-12-31	1000.0	2014-12-30	399431	0.0
399432.SZ	智能汽车	SZSE	深圳证券交易所	主题指数	2002-12-31	1000.0	2014-12-30	399432	0.0
399433.SZ	国证交运	SZSE	深圳证券交易所	二级行业指数	2002-12-31	1000.0	2014-12-30	399433	0.0
399434.SZ	数字传媒	SZSE	深圳证券交易所	行业指数	2002-12-31	1000.0	2014-12-30	399434	0.0
399435.SZ	国证农牧	SZSE	深圳证券交易所	二级行业指数	2002-12-31	1000.0	2014-12-30	399435	0.0
399436.SZ	绿色煤炭	SZSE	深圳证券交易所	主题指数	2002-12-31	1000.0	2014-12-30	399436	0.0
399437.SZ	证券龙头	SZSE	深圳证券交易所	主题指数	2002-12-31	1000.0	2014-12-30	399437	0.0
399438.SZ	绿色电力	SZSE	深圳证券交易所	主题指数	2002-12-31	1000.0	2014-12-30	399438	0.0
399439.SZ	国证油气	SZSE	深圳证券交易所	主题指数	2002-12-31	1000.0	2014-12-30	399439	0.0
399440.SZ	国证钢铁	SZSE	深圳证券交易所	四级行业指数	2002-12-31	1000.0	2014-12-30	399440	0.0
399441.SZ	生物医药	SZSE	深圳证券交易所	主题指数	2009-12-31	1000.0	2015-01-20	399441	0.0
399550.SZ	央视50	SZSE	深圳证券交易所	主题指数	2010-06-30	2563.07	2012-06-06	399550	0.0
399551.SZ	央视创新	SZSE	深圳证券交易所	主题指数	2010-06-30	2563.07	2013-06-06	399551	0.0
399552.SZ	央视成长	SZSE	深圳证券交易所	主题指数	2010-06-30	2563.07	2013-06-06	399552	0.0
399553.SZ	央视回报	SZSE	深圳证券交易所	主题指数	2010-06-30	2563.07	2013-06-06	399553	0.0
399554.SZ	央视治理	SZSE	深圳证券交易所	主题指数	2010-06-30	2563.07	2013-06-06	399554	0.0
399555.SZ	央视责任	SZSE	深圳证券交易所	主题指数	2010-06-30	2563.07	2013-06-06	399555	0.0
399556.SZ	央视生态	SZSE	深圳证券交易所	主题指数	2010-06-30	1000.0	2014-06-06	399556	0.0
399557.SZ	央视文化	SZSE	深圳证券交易所	主题指数	2010-06-30	1000.0	2014-06-06	399557	0.0
399602.SZ	中小成长	SZSE	深圳证券交易所	风格指数	2010-03-19	1000.0	2010-05-24	399602	0.0
399604.SZ	中小价值	SZSE	深圳证券交易所	风格指数	2010-03-19	1000.0	2010-05-24	399604	0.0
399606.SZ	创业板R	SZSE	深圳证券交易所	规模指数	2010-05-31	1000.0	2010-06-01	399606	0.0
399608.SZ	科技100	SZSE	深圳证券交易所	主题指数	2007-06-29	1000.0	2010-10-18	399608	0.0
399610.SZ	TMT50	SZSE	深圳证券交易所	主题指数	2004-12-31	1000.0	2010-11-08	399610	0.0
399611.SZ	中创100R	SZSE	深圳证券交易所	规模指数	2007-06-29	1000.0	2011-02-28	399611	0.0
399612.SZ	中创100	SZSE	深圳证券交易所	规模指数	2007-06-29	1000.0	2011-02-28	399612	0.0
399613.SZ	深证能源	SZSE	深圳证券交易所	一级行业指数	2004-12-31	1000.0	2011-06-15	399613	0.0
399614.SZ	深证材料	SZSE	深圳证券交易所	一级行业指数	2004-12-31	1000.0	2011-06-15	399614	0.0
399615.SZ	深证工业	SZSE	深圳证券交易所	一级行业指数	2004-12-31	1000.0	2011-06-15	399615	0.0
399616.SZ	深证可选	SZSE	深圳证券交易所	一级行业指数	2004-12-31	1000.0	2011-06-15	399616	0.0
399617.SZ	深证消费	SZSE	深圳证券交易所	一级行业指数	2004-12-31	1000.0	2011-06-15	399617	0.0
399618.SZ	深证医药	SZSE	深圳证券交易所	一级行业指数	2004-12-31	1000.0	2011-06-15	399618	0.0
399619.SZ	深证金融	SZSE	深圳证券交易所	一级行业指数	2004-12-31	1000.0	2011-06-15	399619	0.0
399620.SZ	深证信息	SZSE	深圳证券交易所	一级行业指数	2004-12-31	1000.0	2011-06-15	399620	0.0
399621.SZ	深证电信	SZSE	深圳证券交易所	一级行业指数	2004-12-31	1000.0	2011-06-15	399621	0.0
399622.SZ	深证公用	SZSE	深圳证券交易所	一级行业指数	2004-12-31	1000.0	2011-06-15	399622	0.0
399623.SZ	中小基础	SZSE	深圳证券交易所	规模指数	2005-12-30	1000.0	2011-07-25	399623	0.0
399624.SZ	中创400	SZSE	深圳证券交易所	规模指数	2010-06-30	1000.0	2011-08-15	399624	0.0
399625.SZ	中创500	SZSE	深圳证券交易所	规模指数	2010-06-30	1000.0	2011-08-15	399625	0.0
399626.SZ	中创成长	SZSE	深圳证券交易所	风格指数	2010-06-30	1000.0	2011-08-15	399626	0.0
399627.SZ	中创价值	SZSE	深圳证券交易所	风格指数	2010-06-30	1000.0	2011-08-15	399627	0.0
399628.SZ	700成长	SZSE	深圳证券交易所	风格指数	2010-06-30	1000.0	2011-09-01	399628	0.0
399629.SZ	700价值	SZSE	深圳证券交易所	风格指数	2010-06-30	1000.0	2011-09-01	399629	0.0
399630.SZ	1000成长	SZSE	深圳证券交易所	风格指数	2010-06-30	1000.0	2011-09-01	399630	0.0
399631.SZ	1000价值	SZSE	深圳证券交易所	风格指数	2010-06-30	1000.0	2011-09-01	399631	0.0
399632.SZ	深100EW	SZSE	深圳证券交易所	策略指数	2002-12-31	1000.0	2011-10-28	399632	0.0
399633.SZ	深300EW	SZSE	深圳证券交易所	策略指数	2004-12-31	1000.0	2011-10-28	399633	0.0
399634.SZ	中小等权	SZSE	深圳证券交易所	策略指数	2006-12-29	1000.0	2011-10-28	399634	0.0
399635.SZ	创业板EW	SZSE	深圳证券交易所	策略指数	2010-09-30	1000.0	2011-10-28	399635	0.0
399636.SZ	深证装备	SZSE	深圳证券交易所	主题指数	2004-12-31	1000.0	2011-11-15	399636	0.0
399637.SZ	深证地产	SZSE	深圳证券交易所	行业指数	2004-12-31	1000.0	2011-11-15	399637	0.0
399638.SZ	深证环保	SZSE	深圳证券交易所	主题指数	2004-12-31	1000.0	2011-11-15	399638	0.0
399639.SZ	深证大宗	SZSE	深圳证券交易所	主题指数	2004-12-31	1000.0	2011-11-15	399639	0.0
399640.SZ	创业基础	SZSE	深圳证券交易所	规模指数	2010-12-31	1000.0	2012-01-16	399640	0.0
399641.SZ	深证新兴	SZSE	深圳证券交易所	主题指数	2010-06-30	1000.0	2012-02-01	399641	0.0
399642.SZ	中小新兴	SZSE	深圳证券交易所	主题指数	2010-06-30	1000.0	2012-02-01	399642	0.0
399643.SZ	创业新兴	SZSE	深圳证券交易所	主题指数	2010-06-30	1000.0	2012-02-01	399643	0.0
399644.SZ	深证时钟	SZSE	深圳证券交易所	策略指数	2006-12-29	1000.0	2012-03-26	399644	0.0
399645.SZ	100低波	SZSE	深圳证券交易所	策略指数	2004-12-31	1000.0	2012-06-12	399645	0.0
399646.SZ	深消费50	SZSE	深圳证券交易所	主题指数	2004-12-31	1000.0	2012-08-06	399646	0.0
399647.SZ	深医药50	SZSE	深圳证券交易所	主题指数	2004-12-31	1000.0	2012-08-06	399647	0.0
399648.SZ	深证GDP	SZSE	深圳证券交易所	主题指数	2005-06-30	1000.0	2012-08-08	399648	0.0
399649.SZ	中小红利	SZSE	深圳证券交易所	主题指数	2009-06-30	1000.0	2012-08-20	399649	0.0
399650.SZ	中小治理	SZSE	深圳证券交易所	主题指数	2009-06-30	1000.0	2012-08-20	399650	0.0
399651.SZ	中小责任	SZSE	深圳证券交易所	主题指数	2009-06-30	1000.0	2012-08-20	399651	0.0
399652.SZ	中创高新	SZSE	深圳证券交易所	主题指数	2011-06-30	1000.0	2012-09-17	399652	0.0
399653.SZ	深证龙头	SZSE	深圳证券交易所	主题指数	2010-06-30	1000.0	2012-09-25	399653	0.0
399654.SZ	深证文化	SZSE	深圳证券交易所	主题指数	2009-06-30	1000.0	2012-11-09	399654	0.0
399655.SZ	深证绩效	SZSE	深圳证券交易所	策略指数	2002-12-31	1000.0	2012-11-19	399655	0.0
399656.SZ	100绩效	SZSE	深圳证券交易所	策略指数	2002-12-31	1000.0	2012-11-19	399656	0.0
399657.SZ	300绩效	SZSE	深圳证券交易所	策略指数	2004-12-31	1000.0	2012-11-19	399657	0.0
399658.SZ	中小绩效	SZSE	深圳证券交易所	策略指数	2006-12-29	1000.0	2012-11-19	399658	0.0
399659.SZ	深成指EW	SZSE	深圳证券交易所	策略指数	2002-12-31	1000.0	2012-11-23	399659	0.0
399660.SZ	中创EW	SZSE	深圳证券交易所	策略指数	2007-06-29	1000.0	2012-11-23	399660	0.0
399661.SZ	深证低波	SZSE	深圳证券交易所	策略指数	2006-12-29	1000.0	2012-12-20	399661	0.0
399662.SZ	深证高贝	SZSE	深圳证券交易所	策略指数	2006-12-29	1000.0	2012-12-20	399662	0.0
399663.SZ	中小低波	SZSE	深圳证券交易所	策略指数	2011-06-30	1000.0	2012-12-20	399663	0.0
399664.SZ	中小高贝	SZSE	深圳证券交易所	策略指数	2011-06-30	1000.0	2012-12-20	399664	0.0
399665.SZ	中创低波	SZSE	深圳证券交易所	策略指数	2011-06-30	1000.0	2012-12-20	399665	0.0
399666.SZ	中创高贝	SZSE	深圳证券交易所	策略指数	2011-06-30	1000.0	2012-12-20	399666	0.0
399667.SZ	创业成长	SZSE	深圳证券交易所	风格指数	2012-06-29	1000.0	2013-01-07	399667	0.0
399668.SZ	创业板V	SZSE	深圳证券交易所	风格指数	2012-06-29	1000.0	2013-01-07	399668	0.0
399669.SZ	深证农业	SZSE	深圳证券交易所	主题指数	2004-12-31	1000.0	2013-06-24	399669	0.0
399670.SZ	深周期50	SZSE	深圳证券交易所	主题指数	2004-12-31	1000.0	2013-10-28	399670	0.0
399671.SZ	深防御50	SZSE	深圳证券交易所	主题指数	2004-12-31	1000.0	2013-10-28	399671	0.0
399672.SZ	深红利50	SZSE	深圳证券交易所	策略指数	2008-12-31	1000.0	2014-04-10	399672	0.0
399673.SZ	创业板50	SZSE	深圳证券交易所	规模指数	2010-05-31	1000.0	2014-06-18	399673	0.0
399674.SZ	深A医药	SZSE	深圳证券交易所	一级行业指数	2010-06-30	1000.0	2015-06-08	399674	0.0
399675.SZ	深互联网	SZSE	深圳证券交易所	二级行业指数	2010-06-30	1000.0	2015-06-08	399675	0.0
399676.SZ	深医药EW	SZSE	深圳证券交易所	策略指数	2010-06-30	1000.0	2015-06-08	399676	0.0
399677.SZ	深互联EW	SZSE	深圳证券交易所	策略指数	2010-06-30	1000.0	2015-06-08	399677	0.0
399678.SZ	深次新股	SZSE	深圳证券交易所	主题指数	2010-12-31	1000.0	2015-06-18	399678	0.0
399679.SZ	深证200R	SZSE	深圳证券交易所	规模指数	2004-12-31	1000.0	2015-06-18	399679	0.0
399680.SZ	深成能源	SZSE	深圳证券交易所	一级行业指数	2010-06-30	1000.0	2015-08-31	399680	0.0
399681.SZ	深成材料	SZSE	深圳证券交易所	一级行业指数	2010-06-30	1000.0	2015-08-31	399681	0.0
399682.SZ	深成工业	SZSE	深圳证券交易所	一级行业指数	2010-06-30	1000.0	2015-08-31	399682	0.0
399683.SZ	深成可选	SZSE	深圳证券交易所	一级行业指数	2010-06-30	1000.0	2015-08-31	399683	0.0
399684.SZ	深成消费	SZSE	深圳证券交易所	一级行业指数	2010-06-30	1000.0	2015-08-31	399684	0.0
399685.SZ	深成医药	SZSE	深圳证券交易所	一级行业指数	2010-06-30	1000.0	2015-08-31	399685	0.0
399686.SZ	深成金融	SZSE	深圳证券交易所	一级行业指数	2010-06-30	1000.0	2015-08-31	399686	0.0
399687.SZ	深成信息	SZSE	深圳证券交易所	一级行业指数	2010-06-30	1000.0	2015-08-31	399687	0.0
399688.SZ	深成电信	SZSE	深圳证券交易所	一级行业指数	2010-06-30	1000.0	2015-08-31	399688	0.0
399689.SZ	深成公用	SZSE	深圳证券交易所	一级行业指数	2010-06-30	1000.0	2015-08-31	399689	0.0
399692.SZ	创业低波	SZSE	深圳证券交易所	策略指数	2013-06-28	1000.0	2016-12-20	399692	0.0
399693.SZ	安防产业	SZSE	深圳证券交易所	主题指数	2012-06-29	1000.0	2016-06-20	399693	0.0
399694.SZ	创业高贝	SZSE	深圳证券交易所	策略指数	2013-06-28	1000.0	2016-12-20	399694	0.0
399695.SZ	深证节能	SZSE	深圳证券交易所	主题指数	2010-06-30	1000.0	2017-04-28	399695	0.0
399696.SZ	深证创投	SZSE	深圳证券交易所	主题指数	2010-06-30	1000.0	2016-10-21	399696	0.0
399697.SZ	中关村60	SZSE	深圳证券交易所	主题指数	2008-12-31	1000.0	2017-01-10	399697	0.0
399698.SZ	优势成长	SZSE	深圳证券交易所	策略指数	2008-12-31	1000.0	2017-06-15	399698	0.0
399699.SZ	金融科技	SZSE	深圳证券交易所	主题指数	2017-05-26	3000.0	2017-06-09	399699	0.0
399701.SZ	深证F60	SZSE	深圳证券交易所	策略指数	2002-12-31	1000.0	2010-05-10	399701	0.0
399702.SZ	深证F120	SZSE	深圳证券交易所	策略指数	2002-12-31	1000.0	2010-05-10	399702	0.0
399703.SZ	深证F200	SZSE	深圳证券交易所	策略指数	2002-12-31	1000.0	2010-05-10	399703	0.0
399704.SZ	深证上游	SZSE	深圳证券交易所	主题指数	2002-12-31	1000.0	2011-10-18	399704	0.0
399705.SZ	深证中游	SZSE	深圳证券交易所	主题指数	2002-12-31	1000.0	2011-10-18	399705	0.0
399706.SZ	深证下游	SZSE	深圳证券交易所	主题指数	2002-12-31	1000.0	2011-10-18	399706	0.0
399707.SZ	CSSW证券	SZSE	中证指数有限公司	行业指数	1999-12-31	1000.0	2015-04-16	399707	0.0
399750.SZ	深主板50	SZSE	深圳证券交易所	规模指数	2004-12-31	1000.0	2023-11-15	399750	0.0
399802.SZ	500深市	SZSE	中证指数有限公司	主题指数	2004-12-31	1000.0	2012-09-05	399802	0.0
399803.SZ	工业4.0	SZSE	中证指数有限公司	主题指数	2012-06-29	1000.0	2015-02-13	399803	0.0
399804.SZ	中证体育	SZSE	中证指数有限公司	主题指数	2012-06-29	1000.0	2015-02-09	399804	0.0
399805.SZ	互联金融	SZSE	中证指数有限公司	主题指数	2012-06-29	1000.0	2015-02-10	399805	0.0
399806.SZ	环境治理	SZSE	中证指数有限公司	主题指数	2011-12-30	1000.0	2014-07-21	399806	0.0
399807.SZ	高铁产业	SZSE	中证指数有限公司	主题指数	2012-12-31	1000.0	2015-01-20	399807	0.0
399808.SZ	中证新能	SZSE	中证指数有限公司	主题指数	2011-12-31	1000.0	2015-02-10	399808	0.0
399809.SZ	保险主题	SZSE	中证指数有限公司	主题指数	2011-12-31	1000.0	2015-02-13	399809	0.0
399810.SZ	CSSW传媒	SZSE	中证指数有限公司	行业指数	2004-12-31	1000.0	2015-08-03	399810	0.0
399811.SZ	CSSW电子	SZSE	中证指数有限公司	行业指数	2004-12-31	1000.0	2015-08-03	399811	0.0
399812.SZ	养老产业	SZSE	中证指数有限公司	主题指数	2004-12-31	1000.0	2014-06-06	399812	0.0
399813.SZ	中证国安	SZSE	中证指数有限公司	主题指数	2008-12-31	1000.0	2015-01-29	399813	0.0
399814.SZ	大农业	SZSE	中证指数有限公司	主题指数	2013-12-31	1000.0	2014-07-22	399814	0.0
399850.SZ	深证50	SZSE	深圳证券交易所	规模指数	2002-12-31	1000.0	2023-10-18	399850	0.0
399852.SZ	中证1000	SZSE	中证指数有限公司	规模指数	2004-12-31	1000.0	2014-10-17	399852	0.0
