880816.TDX	2025-12-19	密集调研	风格板块	38	453.48	422.16	14485.38	13162.13
880817.TDX	2025-12-19	商誉减值	风格板块	13	247.75	238.04	8947.38	8742.76
880821.TDX	2025-12-19	大盘股	风格板块	200	30576.47	28545.03	494248.03	460217.97
880823.TDX	2025-12-19	微盘股	风格板块	400	902.19	808.03	9116.67	7744.2
880824.TDX	2025-12-19	高市盈率	风格板块	200	1794.25	1611.29	25906.57	22764.99
880826.TDX	2025-12-19	低市盈率	风格板块	200	22288.16	21037.96	203770.52	194445.91
880827.TDX	2025-12-19	高市净率	风格板块	200	1831.08	1627.04	66865.4	55527.66
880829.TDX	2025-12-19	低市净率	风格板块	200	18152.33	16959.82	118843.91	111471.46
880833.TDX	2025-12-19	亏损股	风格板块	200	2317.18	2164.43	16798.11	15570.11
880834.TDX	2025-12-19	微利股	风格板块	200	2494.5	2184.29	18408.81	16255.96
880835.TDX	2025-12-19	绩优股	风格板块	1310	30222.71	28301.35	610376.94	569529.88
880837.TDX	2025-12-19	活跃股	风格板块	100	608.13	530.16	10209.67	8049.24
880845.TDX	2025-12-19	高股息股	风格板块	200	8611.63	8488.35	105377.38	103680.13
880846.TDX	2025-12-19	破净资产	风格板块	285	24052.62	22813.92	157360.31	149759.02
880847.TDX	2025-12-19	行业龙头	风格板块	127	13746.28	13573.32	226951.98	222252.91
880848.TDX	2025-12-19	被举牌	风格板块	56	1205.64	1157.42	18955.71	18387.41
880849.TDX	2025-12-19	回购计划	风格板块	343	7145.96	6777.55	141877.7	135656.58
880850.TDX	2025-12-19	定增预案	风格板块	192	1843.08	1751.0	34264.62	31500.8
880851.TDX	2025-12-19	已高送转	风格板块	1	54.34	34.87	5082.23	3261.62
880852.TDX	2025-12-19	参股新股	风格板块	93	2981.07	2591.93	37019.36	33808.43
880853.TDX	2025-12-19	中字头	风格板块	138	12643.42	12116.39	122726.18	115916.51
880856.TDX	2025-12-19	定增股	风格板块	93	5810.66	4510.89	59441.02	47417.86
880857.TDX	2025-12-19	证金汇金持股	风格板块	183	5449.44	5317.08	126158.67	123320.42
880858.TDX	2025-12-19	国开持股	风格板块	7	263.58	235.95	1646.99	1443.12
880859.TDX	2025-12-19	员工持股	风格板块	72	950.86	898.3	21769.62	20239.74
880860.TDX	2025-12-19	扣非亏损	风格板块	239	2759.01	2552.6	25776.49	23133.7
880861.TDX	2025-12-19	连续亏损	风格板块	949	9126.3	8461.87	92396.9	78177.26
880865.TDX	2025-12-19	近期新高	风格板块	138	2405.43	2322.07	53320.14	50988.64
880866.TDX	2025-12-19	近期新低	风格板块	119	1905.46	1650.99	16849.5	14338.72
880868.TDX	2025-12-19	高贝塔值	风格板块	100	1315.17	1240.56	53205.78	49785.26
880869.TDX	2025-12-19	股权转让	风格板块	366	4363.88	4137.6	60820.31	56493.16
880870.TDX	2025-12-19	两年新股	风格板块	104	246.87	114.64	8402.12	3860.16
880871.TDX	2025-12-19	股权分散	风格板块	156	2202.1	2063.12	27314.68	25368.67
880872.TDX	2025-12-19	近期复牌	风格板块	30	209.04	175.72	4439.78	3779.96
880873.TDX	2025-12-19	个人持股	风格板块	83	297.8	248.97	2981.77	2238.76
880875.TDX	2025-12-19	中小银行	风格板块	28	2011.43	1976.16	16051.82	15892.81
880876.TDX	2025-12-19	户数增加	风格板块	100	1298.25	1214.7	31834.62	28729.21
880877.TDX	2025-12-19	户数减少	风格板块	100	526.65	483.46	7380.6	6467.14
880878.TDX	2025-12-19	百元股	风格板块	181	680.63	603.78	148918.64	130524.34
880879.TDX	2025-12-19	低价股	风格板块	158	7029.04	6365.51	15862.11	14335.81
880880.TDX	2025-12-19	近期强势	风格板块	67	433.75	389.15	12716.66	11179.23
880881.TDX	2025-12-19	近期弱势	风格板块	67	456.44	437.3	5700.24	5231.6
880882.TDX	2025-12-19	久不分红	风格板块	175	2153.96	2025.0	13327.22	12329.4
880883.TDX	2025-12-19	MSCI成份	风格板块	332	33254.58	31391.77	506664.41	484409.59
880885.TDX	2025-12-19	近端次新	风格板块	32	190.2	16.77	9582.09	810.62
880887.TDX	2025-12-19	次新超跌	风格板块	39	257.52	24.81	5318.51	672.97
880889.TDX	2025-12-19	不活跃股	风格板块	28	98.51	94.92	1499.34	1435.3
880890.TDX	2025-12-19	配股预案	风格板块	1	3.87	3.87	25.44	25.44
880891.TDX	2025-12-19	破发行价	风格板块	380	1885.49	1605.96	24303.76	19353.66
880892.TDX	2025-12-19	高质押股	风格板块	37	496.66	486.15	3670.81	3601.83
880893.TDX	2025-12-19	送转超跌	风格板块	5	31.01	24.32	402.55	275.33
880894.TDX	2025-12-19	养老金持股	风格板块	188	1669.22	1550.38	30987.28	27749.47
880895.TDX	2025-12-19	持续增长	风格板块	24	4739.73	4463.24	80430.76	78214.02
880896.TDX	2025-12-19	风险提示	风格板块	89	1362.33	1201.41	5805.37	5325.57
880897.TDX	2025-12-19	即将解禁	风格板块	92	1830.84	886.39	19252.19	8975.11
880898.TDX	2025-12-19	近已解禁	风格板块	89	677.74	587.32	12304.94	8932.2
880899.TDX	2025-12-19	钴金属	概念板块	37	1433.01	1358.63	21282.62	20118.67
880901.TDX	2025-12-19	信息安全	概念板块	205	1767.09	1610.02	28255.26	25153.98
880902.TDX	2025-12-19	特斯拉概念	概念板块	261	2615.57	2484.59	68173.68	63752.08
880903.TDX	2025-12-19	水产品	概念板块	12	93.43	86.47	516.44	484.22
880904.TDX	2025-12-19	机器人概念	概念板块	1132	10219.09	9431.33	197020.47	173923.56
880905.TDX	2025-12-19	超导概念	概念板块	30	490.6	425.23	6450.84	4586.02
880906.TDX	2025-12-19	智能家居	概念板块	270	2582.55	2387.27	46386.52	41890.52
880908.TDX	2025-12-19	职业教育	概念板块	124	950.03	882.63	9128.19	8303.59
880909.TDX	2025-12-19	燃料电池	概念板块	210	3098.0	2955.38	39411.85	36995.18
880910.TDX	2025-12-19	草甘膦	概念板块	15	224.91	219.27	1957.57	1911.06
880911.TDX	2025-12-19	雄安新区	概念板块	224	4704.03	4391.7	32053.12	30413.19
880912.TDX	2025-12-19	外骨骼机器人	概念板块	28	176.74	161.07	3086.22	2853.55
880913.TDX	2025-12-19	基因概念	概念板块	112	959.01	886.31	17050.57	15677.77
880914.TDX	2025-12-19	军贸概念	概念板块	26	320.1	274.5	9559.62	7382.94
880916.TDX	2025-12-19	国产软件	概念板块	267	1782.48	1639.24	35541.32	31943.48
880919.TDX	2025-12-19	粤港澳	概念板块	338	3372.27	3044.97	45311.76	38780.2
880920.TDX	2025-12-19	免疫治疗	概念板块	61	443.48	410.1	10047.94	9475.18
880921.TDX	2025-12-19	阿里概念	概念板块	335	4054.51	3849.53	67754.53	62635.62
880922.TDX	2025-12-19	钛金属	概念板块	23	376.22	360.35	3442.58	3160.62
880923.TDX	2025-12-19	赛马概念	概念板块	19	544.81	537.88	2301.32	2263.64
880926.TDX	2025-12-19	垃圾分类	概念板块	101	976.23	913.51	7826.36	7151.94
880929.TDX	2025-12-19	维生素	概念板块	74	757.9	709.15	7756.32	6961.9
880930.TDX	2025-12-19	汽车电子	概念板块	378	2907.38	2623.45	80208.2	73265.51
880933.TDX	2025-12-19	智能医疗	概念板块	192	2357.85	2223.12	28223.98	25444.98
880936.TDX	2025-12-19	猪肉	概念板块	33	570.64	495.32	8317.95	7104.03
880939.TDX	2025-12-19	无人机	概念板块	430	3285.03	2979.03	68222.99	58996.29
880940.TDX	2025-12-19	PPP概念	概念板块	175	3876.96	3646.66	24496.43	22767.38
880941.TDX	2025-12-19	跨境电商	概念板块	322	3261.1	2848.54	36285.18	29800.79
880942.TDX	2025-12-19	虚拟现实	概念板块	269	3214.15	2977.36	58240.2	54331.39
880943.TDX	2025-12-19	量子科技	概念板块	102	1958.78	1884.45	28193.7	26527.52
880944.TDX	2025-12-19	无人驾驶	概念板块	374	3764.82	3480.35	84612.55	76828.45
880945.TDX	2025-12-19	OLED概念	概念板块	148	1939.93	1706.45	32123.72	28633.66
880946.TDX	2025-12-19	区块链	概念板块	276	4505.03	4270.83	49712.19	46389.37
880947.TDX	2025-12-19	化债AMC	风格板块	66	1675.84	1651.36	13279.39	13069.18
880948.TDX	2025-12-19	人工智能	概念板块	1013	10008.04	8902.2	171430.55	147141.66
880949.TDX	2025-12-19	智慧城市	概念板块	380	3659.27	3421.91	55619.8	52424.38
880950.TDX	2025-12-19	军民融合	概念板块	191	1868.91	1695.47	32793.53	29050.57
880951.TDX	2025-12-19	新能源车	概念板块	1001	8737.34	8052.11	187887.3	169142.92
880952.TDX	2025-12-19	芯片	概念板块	820	6932.56	6240.74	210425.42	182305.45
880953.TDX	2025-12-19	租购同权	概念板块	27	556.72	543.81	4103.43	3997.69
880954.TDX	2025-12-19	大数据	概念板块	276	3991.07	3870.87	58044.08	55415.83
880955.TDX	2025-12-19	乡村振兴	概念板块	372	4778.93	4350.21	46434.82	41733.96
880956.TDX	2025-12-19	腾讯概念	概念板块	289	2892.55	2694.19	50106.35	46231.67
880957.TDX	2025-12-19	工业互联	概念板块	350	5088.02	4653.37	80886.7	76141.37
880959.TDX	2025-12-19	知识产权	概念板块	51	433.26	409.44	4340.98	4104.84
880960.TDX	2025-12-19	仿制药	概念板块	73	782.42	747.89	16486.2	15657.51
880961.TDX	2025-12-19	小米概念	概念板块	332	3355.64	3025.57	62926.9	56311.68
880962.TDX	2025-12-19	百度概念	概念板块	223	2421.67	2248.9	40891.24	38510.96
880964.TDX	2025-12-19	特高压	概念板块	113	1814.54	1641.24	20615.14	18611.72
880965.TDX	2025-12-19	超清视频	概念板块	94	1539.13	1446.49	20635.2	19184.9
880966.TDX	2025-12-19	消费电子概念	概念板块	474	3669.34	3296.5	93656.59	82728.72
880967.TDX	2025-12-19	数字货币	概念板块	99	1082.17	1032.87	14136.62	13321.28
880968.TDX	2025-12-19	胎压监测	概念板块	29	191.83	183.09	3697.06	3580.02
880969.TDX	2025-12-19	无线耳机	概念板块	93	874.52	814.6	26789.33	24563.37
880970.TDX	2025-12-19	分拆上市预期	风格板块	82	2681.02	2565.56	42520.24	37925.0
880971.TDX	2025-12-19	降解塑料	概念板块	82	830.16	782.25	10937.75	9993.76
880972.TDX	2025-12-19	雅江水电概念	概念板块	98	2938.79	2675.4	25151.79	23239.91
880973.TDX	2025-12-19	医美概念	概念板块	102	913.39	847.28	13218.18	12111.15
880974.TDX	2025-12-19	烟草概念	概念板块	31	173.88	169.31	2086.82	1959.07
880975.TDX	2025-12-19	有机硅概念	概念板块	48	340.68	318.81	5430.95	4944.2
880977.TDX	2025-12-19	BIPV概念	概念板块	126	1465.34	1393.96	12512.45	11755.12
880978.TDX	2025-12-19	DeepSeek概念	概念板块	759	10641.54	9986.84	148757.7	134832.17
880979.TDX	2025-12-19	科创成长层	风格板块	38	441.83	224.69	18951.67	9918.62
881002.TDX	2025-12-19	煤炭开采	行业板块	25	945.03	863.92	14533.71	14173.11
881005.TDX	2025-12-19	焦炭加工	行业板块	7	146.28	146.21	627.37	627.03
881007.TDX	2025-12-19	油气开采	行业板块	6	1771.17	1766.77	17051.7	17034.91
881008.TDX	2025-12-19	油服工程	行业板块	14	406.41	404.61	1873.26	1835.17
881011.TDX	2025-12-19	石油化工	行业板块	18	1269.5	1238.61	8300.09	8104.86
881016.TDX	2025-12-19	日用化工	行业板块	19	77.5	66.95	1592.03	1324.78
881019.TDX	2025-12-19	化纤	行业板块	32	496.66	475.14	5052.02	4690.48
881026.TDX	2025-12-19	化学原料	行业板块	80	983.3	949.16	8973.24	8434.77
881034.TDX	2025-12-19	化学制品	行业板块	145	786.91	700.5	14385.47	12842.7
881044.TDX	2025-12-19	塑料	行业板块	94	408.96	361.55	6052.78	5051.87
881051.TDX	2025-12-19	橡胶	行业板块	22	93.89	82.38	1408.59	1202.86
881055.TDX	2025-12-19	农用化工	行业板块	59	551.71	506.91	8567.63	7994.9
881062.TDX	2025-12-19	冶钢原料	行业板块	8	122.5	115.72	1349.59	1254.26
881065.TDX	2025-12-19	普钢	行业板块	24	1688.84	1545.98	6009.67	5668.95
881069.TDX	2025-12-19	特钢	行业板块	11	233.52	230.98	1973.37	1936.03
881071.TDX	2025-12-19	工业金属	行业板块	62	1478.58	1423.83	21093.99	20584.99
881075.TDX	2025-12-19	贵金属	行业板块	12	219.42	207.37	5146.12	4959.06
881078.TDX	2025-12-19	能源金属	行业板块	17	159.5	149.67	6014.9	5500.96
881082.TDX	2025-12-19	稀有金属	行业板块	30	556.74	513.43	12160.0	10317.57
881087.TDX	2025-12-19	金属新材料	行业板块	30	141.53	130.1	2964.25	2499.76
881091.TDX	2025-12-19	水泥	行业板块	23	368.46	364.06	2992.12	2972.75
881094.TDX	2025-12-19	玻璃玻纤	行业板块	16	224.35	198.33	2964.4	2771.71
881097.TDX	2025-12-19	装饰建材	行业板块	41	285.5	256.69	2961.92	2648.46
881104.TDX	2025-12-19	非金属材料	行业板块	17	37.73	32.43	1102.41	909.43
881106.TDX	2025-12-19	种植业	行业板块	20	188.4	183.42	1457.09	1409.5
881111.TDX	2025-12-19	养殖业	行业板块	21	360.81	301.92	5481.22	4330.63
881115.TDX	2025-12-19	林业	行业板块	4	26.34	25.87	363.99	359.27
881116.TDX	2025-12-19	渔业	行业板块	7	63.47	59.46	250.98	241.15
881119.TDX	2025-12-19	饲料	行业板块	21	227.68	199.99	2754.3	2450.27
881123.TDX	2025-12-19	农产品加工	行业板块	20	170.77	109.76	2380.42	863.21
881127.TDX	2025-12-19	动物保健	行业板块	14	73.24	69.24	789.25	741.51
881130.TDX	2025-12-19	酿酒	行业板块	37	310.34	303.83	31785.84	31673.6
881136.TDX	2025-12-19	饮料乳品	行业板块	30	227.47	222.12	5206.83	5128.15
881139.TDX	2025-12-19	调味品	行业板块	18	199.59	195.19	3810.29	3768.45
881140.TDX	2025-12-19	休闲食品	行业板块	20	85.01	79.26	1715.42	1546.99
881144.TDX	2025-12-19	食品加工	行业板块	38	251.4	235.07	3811.44	3543.89
881151.TDX	2025-12-19	纺织制造	行业板块	34	180.71	172.52	2148.21	2020.43
881157.TDX	2025-12-19	服装家纺	行业板块	57	427.67	401.56	3224.97	2959.94
881162.TDX	2025-12-19	饰品	行业板块	15	115.65	114.81	1126.01	1114.59
881167.TDX	2025-12-19	造纸	行业板块	28	285.67	278.49	2019.73	1932.0
881171.TDX	2025-12-19	包装印刷	行业板块	49	305.89	280.08	2665.25	2277.64
881177.TDX	2025-12-19	家居用品	行业板块	73	296.39	250.63	5313.52	4190.82
881180.TDX	2025-12-19	文娱用品	行业板块	19	69.48	63.25	1043.23	903.51
881184.TDX	2025-12-19	白色家电	行业板块	10	243.24	237.82	10311.7	10109.04
881187.TDX	2025-12-19	黑色家电	行业板块	10	156.92	155.87	1641.54	1628.8
881190.TDX	2025-12-19	小家电	行业板块	26	117.46	110.68	2576.04	2496.45
881194.TDX	2025-12-19	厨卫电器	行业板块	9	51.58	47.57	619.56	579.38
881198.TDX	2025-12-19	家电零部件	行业板块	27	153.11	139.72	3072.9	2828.1
881200.TDX	2025-12-19	一般零售	行业板块	41	605.9	562.21	3647.12	3446.92
881204.TDX	2025-12-19	商业物业经营	行业板块	17	297.42	285.39	2389.05	2288.27
881205.TDX	2025-12-19	专业连锁	行业板块	7	48.03	47.07	599.81	576.36
881206.TDX	2025-12-19	贸易	行业板块	22	203.78	158.85	1794.58	1186.51
881207.TDX	2025-12-19	电子商务	行业板块	21	202.98	178.42	1315.01	1008.29
881212.TDX	2025-12-19	乘用车	行业板块	8	476.76	448.79	12336.78	10306.13
881215.TDX	2025-12-19	商用车	行业板块	13	273.41	261.9	3329.14	3245.39
881218.TDX	2025-12-19	汽车零部件	行业板块	251	1471.6	1315.79	26533.77	22147.15
881224.TDX	2025-12-19	汽车服务	行业板块	9	81.81	80.94	554.4	547.71
881227.TDX	2025-12-19	摩托车及其他	行业板块	16	110.6	105.28	2535.7	2189.88
881231.TDX	2025-12-19	化学制药	行业板块	135	949.39	862.81	18248.61	15633.43
881234.TDX	2025-12-19	生物制品	行业板块	103	615.72	555.4	13350.13	11947.85
881241.TDX	2025-12-19	医疗器械	行业板块	99	334.56	284.24	11393.28	10156.7
881247.TDX	2025-12-19	医疗服务	行业板块	55	431.63	393.12	8395.44	7633.38
881252.TDX	2025-12-19	医药商业	行业板块	37	315.44	293.97	3788.53	3367.93
881256.TDX	2025-12-19	中药	行业板块	69	643.1	620.28	8837.36	8513.82
881257.TDX	2025-12-19	医疗美容	行业板块	4	16.62	15.13	955.51	687.25
881261.TDX	2025-12-19	电机制造	行业板块	26	113.71	94.91	2738.96	2330.42
881262.TDX	2025-12-19	电池	行业板块	96	653.03	604.15	32929.64	30171.3
881268.TDX	2025-12-19	电网设备	行业板块	143	1003.21	930.26	17216.0	15328.28
881275.TDX	2025-12-19	光伏设备	行业板块	74	873.92	788.87	16673.77	14237.16
881282.TDX	2025-12-19	风电设备	行业板块	31	262.93	229.73	3993.13	3195.75
881285.TDX	2025-12-19	其他发电设备	行业板块	25	263.76	243.84	4318.46	3756.74
881287.TDX	2025-12-19	地面兵装	行业板块	14	101.63	92.37	2022.82	1678.27
881288.TDX	2025-12-19	航空装备	行业板块	44	347.84	318.9	9720.27	8891.91
881289.TDX	2025-12-19	航天装备	行业板块	8	104.57	100.13	2684.36	2605.98
881290.TDX	2025-12-19	航海装备	行业板块	11	164.81	153.39	4529.91	3869.16
881291.TDX	2025-12-19	军工电子	行业板块	59	342.75	287.6	10721.88	8007.84
881293.TDX	2025-12-19	轨交设备	行业板块	33	484.34	474.51	3965.48	3828.24
881294.TDX	2025-12-19	通用设备	行业板块	249	947.0	819.48	16867.34	13319.34
881303.TDX	2025-12-19	专用设备	行业板块	231	1168.94	1068.58	17617.6	15105.42
881310.TDX	2025-12-19	工程机械	行业板块	32	487.46	450.06	7909.15	7272.38
881313.TDX	2025-12-19	自动化设备	行业板块	73	249.78	220.53	9030.53	8053.11
881319.TDX	2025-12-19	半导体	行业板块	197	1104.37	862.16	68233.92	54348.79
881326.TDX	2025-12-19	消费电子	行业板块	102	963.56	877.7	32148.47	28585.49
881329.TDX	2025-12-19	光学光电	行业板块	107	1447.26	1282.57	11855.56	10459.51
881333.TDX	2025-12-19	元器件	行业板块	63	388.78	351.96	17500.34	15917.1
881336.TDX	2025-12-19	其他电子	行业板块	51	199.03	157.41	5370.04	4169.38
881338.TDX	2025-12-19	通信设备	行业板块	87	517.72	463.41	26287.21	24288.93
881344.TDX	2025-12-19	电信服务	行业板块	14	1190.66	1179.83	8360.01	8238.95
881347.TDX	2025-12-19	通信工程	行业板块	15	60.97	56.32	861.82	794.29
881352.TDX	2025-12-19	IT设备	行业板块	65	475.67	434.67	11417.67	10551.77
881355.TDX	2025-12-19	软件服务	行业板块	236	1294.88	1163.89	24963.88	21302.45
881359.TDX	2025-12-19	云服务	行业板块	40	337.07	313.44	7475.57	7083.15
881364.TDX	2025-12-19	产业互联网	行业板块	6	71.44	70.61	807.0	799.28
881369.TDX	2025-12-19	游戏	行业板块	25	340.36	314.98	5789.49	5344.94
881370.TDX	2025-12-19	广告营销	行业板块	31	450.54	430.47	3630.57	3427.45
881373.TDX	2025-12-19	影视院线	行业板块	20	270.74	239.02	2392.98	2220.78
881376.TDX	2025-12-19	数字媒体	行业板块	10	66.84	57.64	1251.81	1037.57
881380.TDX	2025-12-19	出版业	行业板块	29	289.13	281.91	2713.67	2619.25
881384.TDX	2025-12-19	广播电视	行业板块	13	203.48	195.79	1469.72	1303.82
881386.TDX	2025-12-19	全国性银行	行业板块	15	12568.15	11564.77	97995.86	91475.39
881389.TDX	2025-12-19	地方性银行	行业板块	27	1698.37	1668.38	14648.12	14525.37
881394.TDX	2025-12-19	证券	行业板块	50	2844.71	2650.33	35372.17	32875.16
881395.TDX	2025-12-19	保险	行业板块	5	759.12	759.12	24601.54	24601.54
881396.TDX	2025-12-19	多元金融	行业板块	26	795.71	736.98	5432.38	5211.46
881406.TDX	2025-12-19	房屋建设	行业板块	8	598.98	597.04	2917.67	2846.58
881407.TDX	2025-12-19	基础建设	行业板块	41	1397.41	1311.29	7842.3	7396.71
881410.TDX	2025-12-19	专业工程	行业板块	43	568.55	535.52	3886.87	3571.35
881415.TDX	2025-12-19	工程咨询服务	行业板块	43	141.9	117.14	1903.24	1561.98
881416.TDX	2025-12-19	装修装饰	行业板块	24	180.13	174.03	1024.63	964.22
881418.TDX	2025-12-19	房地产开发	行业板块	85	2061.09	1953.78	9927.59	9571.32
881422.TDX	2025-12-19	房产服务	行业板块	9	88.81	85.82	470.97	459.48
881427.TDX	2025-12-19	体育	行业板块	3	12.65	11.94	136.23	122.77
881428.TDX	2025-12-19	教育培训	行业板块	18	153.95	141.13	1153.39	1089.75
881429.TDX	2025-12-19	酒店餐饮	行业板块	9	56.41	55.03	698.99	686.32
881432.TDX	2025-12-19	旅游	行业板块	25	169.36	156.86	2953.59	2863.71
881436.TDX	2025-12-19	专业服务	行业板块	36	162.58	130.27	2188.24	1602.19
881442.TDX	2025-12-19	公路铁路	行业板块	32	1272.66	1266.87	7681.15	7593.0
881446.TDX	2025-12-19	航空机场	行业板块	13	1098.05	962.86	6768.29	6276.88
881449.TDX	2025-12-19	航运港口	行业板块	35	1648.45	1589.94	9929.44	9450.32
881452.TDX	2025-12-19	物流	行业板块	47	743.52	608.0	7281.58	6288.18
881459.TDX	2025-12-19	电力	行业板块	100	4567.99	3942.36	33822.93	29567.31
881467.TDX	2025-12-19	燃气	行业板块	31	295.98	291.1	2883.94	2819.35
881468.TDX	2025-12-19	水务	行业板块	15	251.0	245.64	1420.57	1365.26
881470.TDX	2025-12-19	环保设备	行业板块	27	118.32	113.81	1338.12	1275.26
881471.TDX	2025-12-19	环境治理	行业板块	96	765.87	657.29	5991.83	5033.7
881476.TDX	2025-12-19	环境监测	行业板块	5	16.46	13.28	184.89	152.29
881478.TDX	2025-12-19	综合类	行业板块	17	189.09	181.66	1531.16	1452.4
880301.TDX	2025-12-19	煤炭	行业板块	32	1091.31	1010.13	15161.08	14800.15
880305.TDX	2025-12-19	电力	行业板块	82	4429.13	3809.89	32709.52	28522.82
880310.TDX	2025-12-19	石油	行业板块	39	3447.87	3410.39	27249.19	26987.05
880318.TDX	2025-12-19	钢铁	行业板块	59	2170.25	2001.5	9993.12	9418.24
880324.TDX	2025-12-19	有色	行业板块	137	2514.41	2389.01	45367.5	42155.76
880330.TDX	2025-12-19	化纤	行业板块	34	534.96	512.96	5285.93	4921.34
880335.TDX	2025-12-19	化工	行业板块	443	3039.67	2783.6	44600.54	39676.9
880344.TDX	2025-12-19	建材	行业板块	75	846.1	787.42	8932.14	8360.62
880350.TDX	2025-12-19	造纸	行业板块	33	318.31	304.23	2388.75	2230.44
880351.TDX	2025-12-19	矿物制品	行业板块	35	184.82	168.61	3373.36	2879.57
880355.TDX	2025-12-19	日用化工	行业板块	20	73.91	62.66	1603.61	1312.5
880360.TDX	2025-12-19	农林牧渔	行业板块	96	999.93	889.22	11700.44	10047.53
880367.TDX	2025-12-19	纺织服饰	行业板块	107	724.83	689.21	6518.01	6102.25
880372.TDX	2025-12-19	食品饮料	行业板块	123	904.85	818.14	16904.03	14868.43
880380.TDX	2025-12-19	酿酒	行业板块	37	310.34	303.83	31785.84	31673.6
880387.TDX	2025-12-19	家用电器	行业板块	91	803.41	768.81	19509.63	18888.38
880390.TDX	2025-12-19	汽车类	行业板块	299	2473.83	2268.68	45937.44	39046.19
880398.TDX	2025-12-19	医疗保健	行业板块	177	857.3	766.83	19199.55	17116.13
880399.TDX	2025-12-19	家居用品	行业板块	71	276.7	232.09	4377.26	3305.17
880400.TDX	2025-12-19	医药	行业板块	298	2213.19	2038.32	43254.65	38681.36
880406.TDX	2025-12-19	商业连锁	行业板块	103	1356.29	1280.31	10292.48	9577.46
880414.TDX	2025-12-19	商贸代理	行业板块	17	172.45	127.58	1541.64	934.98
880418.TDX	2025-12-19	传媒娱乐	行业板块	64	790.02	734.89	7113.84	6481.63
880421.TDX	2025-12-19	广告包装	行业板块	54	534.6	513.31	4230.46	3882.02
880422.TDX	2025-12-19	文教休闲	行业板块	52	272.11	250.5	2994.7	2701.96
880423.TDX	2025-12-19	酒店餐饮	行业板块	9	56.41	55.03	698.99	686.32
880424.TDX	2025-12-19	旅游	行业板块	25	169.36	156.86	2953.59	2863.71
880430.TDX	2025-12-19	航空	行业板块	52	405.08	376.18	11334.04	10554.4
880431.TDX	2025-12-19	船舶	行业板块	11	164.81	153.39	4529.91	3869.16
880432.TDX	2025-12-19	运输设备	行业板块	49	585.17	571.42	5163.89	4955.84
880437.TDX	2025-12-19	通用机械	行业板块	158	539.57	458.12	11223.66	8700.99
880440.TDX	2025-12-19	工业机械	行业板块	326	1387.07	1238.33	28975.71	24680.43
880446.TDX	2025-12-19	电气设备	行业板块	341	2773.22	2526.76	69136.09	61536.15
880447.TDX	2025-12-19	工程机械	行业板块	38	740.29	698.48	8910.77	8262.58
880448.TDX	2025-12-19	电器仪表	行业板块	106	418.73	335.22	10823.85	7638.98
880452.TDX	2025-12-19	电信运营	行业板块	5	1141.02	1135.76	8834.44	8778.66
880453.TDX	2025-12-19	公共交通	行业板块	7	36.26	36.26	353.58	353.58
880454.TDX	2025-12-19	水务	行业板块	15	251.0	245.64	1420.57	1365.26
880455.TDX	2025-12-19	供气供热	行业板块	45	403.33	393.83	3717.81	3594.03
880456.TDX	2025-12-19	环境保护	行业板块	121	883.44	767.16	7188.24	6162.46
880459.TDX	2025-12-19	运输服务	行业板块	37	2350.77	2207.8	14422.12	13796.56
880464.TDX	2025-12-19	仓储物流	行业板块	46	759.14	617.38	7275.94	6238.66
880465.TDX	2025-12-19	交通设施	行业板块	40	1649.17	1592.64	9804.94	9371.81
880471.TDX	2025-12-19	银行	行业板块	42	14266.53	13233.15	112643.98	106000.76
880472.TDX	2025-12-19	证券	行业板块	50	2844.71	2650.33	35372.17	32875.16
880473.TDX	2025-12-19	保险	行业板块	5	759.12	759.12	24601.54	24601.54
880474.TDX	2025-12-19	多元金融	行业板块	24	784.01	726.22	5243.73	5034.54
880476.TDX	2025-12-19	建筑	行业板块	155	2804.16	2664.59	17265.22	16046.8
880482.TDX	2025-12-19	房地产	行业板块	98	2162.41	2052.01	10764.25	10390.71
880489.TDX	2025-12-19	IT设备	行业板块	78	541.4	481.94	13798.75	11730.54
880490.TDX	2025-12-19	通信设备	行业板块	135	987.49	912.77	43218.52	40820.16
880491.TDX	2025-12-19	半导体	行业板块	191	1277.68	960.82	68252.05	54449.31
880492.TDX	2025-12-19	元器件	行业板块	301	2471.13	2245.59	53373.55	46746.39
880493.TDX	2025-12-19	软件服务	行业板块	284	1620.4	1459.43	32500.97	28210.59
880494.TDX	2025-12-19	互联网	行业板块	80	793.8	724.49	10740.22	9759.01
880497.TDX	2025-12-19	综合类	行业板块	19	221.21	213.53	1613.46	1517.55
